strain,temperature_optimum_C,temperature_minimum,temperature_maximum,ph_optimum,ph_minimum,ph_maximum,salinity_optimum,salinity_minimum,salinity_maximum,oxygen_tolerance
Pseudomonadota sp.,38.932394936126705,21.691354126993694,46.37553442153124,7.245352118515808,5.502208112571732,9.298727395479473,1.0108193918941757,0.5310073609790014,3.204470183474669,not tolerant
Spirochaetota sp.,22.375678956612695,6.47311027933597,30.640810892148217,6.386760585538977,4.9950469824144434,7.580415182792761,0.0,0.0,0.2223888128138096,not tolerant
Verrucomicrobiota sp.,39.83424895799149,20.11454367071358,47.21443500004402,6.495758890987711,5.113778619090205,8.74117975773633,0.4769027172183779,0.0,2.997300353447242,tolerant
Nitrospirota sp. NitrospiraG tepida,40.68998041171202,25.73971524255758,48.06758783896147,7.221082610660165,5.792308186830451,8.493087161112426,2.737975959149246,1.8696211828474605,5.266700202785885,not tolerant
Actinomycetota sp. ZC4RG35 sp024103415,44.6289358441181,28.847867979333905,50.804331919445694,7.683338585566059,6.17477681217935,9.442210213002744,3.168416088576378,1.2844431993453869,8.74415725956749,tolerant
Pseudomonadota sp.,34.58365389823694,16.651042182551812,43.87959197875326,7.601572601255054,5.752445882802078,9.535009073965682,1.5383243997472378,0.0,6.1578797517533115,tolerant
Chloroflexota sp.,38.49041413212347,23.67893056683168,45.53455868335117,7.084076816640951,5.279582173363305,9.062654071848806,2.1986469470603436,0.2034976178454066,6.6847318417036625,tolerant
Pseudomonadota sp. Hydrogenophaga sp028698005,34.05016547494281,17.159622726205832,44.754960863793286,7.207581744159227,5.213127254676404,9.285354825925774,1.1155176764773498,0.0613350556972518,5.335879797858521,tolerant
Pseudomonadota sp.,39.89481762752789,23.55047569943528,50.05869357504092,7.779356033436167,6.009467600144688,10.250009084799755,3.271741399971346,0.6625448301223453,6.555382455793685,tolerant
Myxococcota sp.,36.22642481998971,15.64972652397886,45.10664186104151,6.927228843720128,5.290699743749387,9.544497188882255,2.7158242412240523,1.9831813788051216,8.315521795469714,tolerant
Planctomycetota sp.,31.317468739638173,16.296199406636475,36.63741755481982,7.159795741972659,5.573294497039717,9.258768359738427,2.1616707740195995,0.0,5.074622610492439,not tolerant
Pseudomonadota sp. Desulfobacillus sp003105015,37.68139099645185,20.16848932299402,47.3076394636306,6.841646584421329,5.3186614251061695,8.53656429323326,1.3448045835303093,0.3720217032085864,4.344798796973809,tolerant
Nitrospirota sp. NitrospiraA sp001567445,38.08479007496736,22.16692386559592,45.37867647821922,7.070693715952142,5.646438290512576,8.451949586568762,2.82912388192619,2.007385112720101,4.822511145731217,not tolerant
Pseudomonadota sp.,35.46765590256552,17.156786419290302,44.690551048476046,7.410958825834633,5.744927368151123,9.355707032993584,0.8364130496337219,0.0,4.797702998523397,tolerant
Pseudomonadota sp. Zeimonas sp003577305,43.32459568643315,26.107072416211423,52.83133465097977,7.263621639236376,5.408421127863129,9.276465233750889,1.2901624570460584,0.2746311538072425,4.485660940116711,tolerant
Actinomycetota sp.,37.22384848331042,21.968881874786938,43.99651711193201,7.296734814763607,5.279223611139644,9.61401173621628,1.2794547631244475,0.8012191888964773,4.895155698033619,tolerant
Chloroflexota sp.,37.805085522986005,21.73152961476664,44.58972085341257,8.006249437723199,5.914717434872555,10.461839180657265,0.0,0.0,0.1936657758960684,tolerant
Pseudomonadota sp.,45.232412274393056,29.516026274565032,56.85782069819343,7.467852853710527,5.691058850632952,9.626469606625871,2.335382114422895,0.6459301021910544,6.569924868254477,tolerant
Pseudomonadota sp.,37.60881982703291,19.12691001526162,45.08929124162174,7.530483296464293,5.773702188901453,9.395066406543094,2.2898106304756185,0.6292874020797197,5.121088550041676,tolerant
Pseudomonadota sp. M0108 sp006227775,38.18021244829354,20.783251383879623,46.61683604300885,6.87401567042659,5.450384490738404,8.473499185521387,0.8614699940352679,0.0,3.574990883588997,tolerant
Gemmatimonadota sp.,31.39395816478982,15.257551767810645,39.95178765483412,7.394117738099553,5.9369602040347855,9.606375992085322,0.0,0.0,1.981047591669121,tolerant
Pseudomonadota sp.,43.22169649820539,26.2401224180413,51.409138593356914,7.202607965689612,5.923544718452154,9.148630914052523,2.091251352789782,0.7261027248955532,3.2695085422342327,tolerant
Bacteroidota sp. UTCHB3 sp016707285,22.40508067584507,3.7280526998336807,28.99002226511036,7.390365006708152,5.887294523929899,9.352992541034851,0.0,0.0,0.0,tolerant
Pseudomonadota sp. PFJX01 sp029558905,33.54152012396493,12.607340536855222,42.010431849167546,5.717019308422763,4.659624710726121,7.022606193895806,1.2095298817905729,0.0,4.849727903068878,tolerant
Pseudomonadota sp.,35.23441055915303,17.050829540600994,44.494097865201496,6.1732686702533766,4.998329746674877,7.732085683136507,2.523169657410869,1.226144143590853,4.813039197613634,tolerant
Chloroflexota sp.,41.469874440883345,25.91203494121669,47.47188315180725,7.716451458493253,5.875658646179525,9.63488989526086,0.0556804232658869,0.0,2.103896387323501,tolerant
Actinomycetota sp.,38.27737608863051,26.306361180481268,44.88696145347829,6.747994059752477,5.033565877703233,8.847183294290366,0.2793938228779273,0.0,4.987799268980818,tolerant
KSB1 sp. QEVD01 sp003576975,34.8936512845798,14.515743139268462,43.128572680145005,7.728021369901497,5.932196018598608,9.952236159766224,1.176974140463714,0.0,5.044083791133214,tolerant
Pseudomonadota sp. Paracoccus pantotrophus,34.85410862478933,16.32022880248931,44.525701774328,7.67135570316356,5.675779507268335,9.6602307236737,1.4375501465338232,0.0,5.975179483483915,tolerant
Planctomycetota sp.,38.71712435213765,22.12933477698447,45.72556438190175,7.7187603259422355,5.8855682624807235,9.6581870384894,3.1945423425002835,1.5860739816805038,4.999386978162094,tolerant
Actinomycetota sp.,33.647856680593094,17.990338092119437,41.37525855976764,7.131651040447937,5.303524228343233,8.871843389918295,0.6034186709449054,0.7343046520220804,4.3458636826630626,tolerant
Pseudomonadota sp.,41.12353700610568,24.709232956406,50.90327504675295,7.481861886757343,5.680396485169084,9.517112167726848,2.116002927310753,0.8985125514974188,5.278491612438339,tolerant
Pseudomonadota sp.,40.08552344098335,23.19656373974257,48.069327833188275,7.579953463160455,5.80288246343343,9.622213514209308,0.7407802468435056,0.0574654854097278,3.186493367489335,tolerant
Pseudomonadota sp.,36.075332018765366,17.557212017361337,44.98878618909821,7.316976634525083,5.66760291403455,9.303068370667017,2.5355954500765834,1.51909408196904,6.919039294581318,tolerant
Pseudomonadota sp. Nitrosomonas nitrosa,32.34951672599205,14.6590867978039,39.41518070490524,7.100265046307146,5.385566181739771,8.932935766892344,0.7117449801096241,0.0,2.592506319639142,tolerant
Pseudomonadota sp.,35.90586151603006,17.610080109501347,45.94299231371129,7.2359897213758755,5.32229367547212,9.41088410224011,1.778250014122995,0.0,5.547996544404189,tolerant
Pseudomonadota sp. CompetibacterA sp002391525,43.595173918560704,26.413212188963502,52.00026658040431,7.039929817259396,5.607404861894433,8.913386856915992,1.3936120139805237,0.4094578781805091,2.16882317000443,tolerant
Pseudomonadota sp.,34.47950780175449,20.65478445205388,43.933693986623666,6.971824664801268,5.3847974132686725,8.758231114457887,2.811722935260801,0.6975302673350483,5.6284729938947855,tolerant
Planctomycetota sp. UTPLA1 sp900696465,40.06446286473678,23.480962396026175,44.4743951767874,6.539337444243134,5.064194445723953,8.265801407659824,1.6545869220628848,0.0732203309953318,2.6395307727591817,not tolerant
Bacteroidota sp. Seramator thermalis,38.58627650330059,22.8555738165473,47.03819333118541,7.160800145314125,5.316331431834905,9.067944998953118,0.9938608656573308,0.0,5.3979856838191695,tolerant
Acidobacteriota sp.,38.74297600415703,23.73439943377713,47.52270170472671,7.317129727476716,5.601972520817184,9.338883337268587,0.646532578949595,0.0,2.5762022229695027,tolerant
Bacteroidota sp. JADJSS01 sp020848475,29.0501656568506,13.11478325214985,36.185631569093886,5.9553883418047455,4.488811084359942,7.252713084407522,0.0,0.1400305266429169,0.0,tolerant
Planctomycetota sp. JABWBH01 sp013360585,39.07853000719402,26.691076848515657,45.70086730423946,7.076140763483801,5.448811974402162,9.122675221956897,2.7653021651455205,1.2652533012118607,5.695930545868697,not tolerant
Pseudomonadota sp.,39.69037294949976,23.98726711014543,48.688038955172054,7.265692093790592,5.4420680435748,9.311738699978694,0.0806993325552216,0.0,2.2492506200038243,tolerant
Bacteroidota sp. JAGPCH01 sp020437545,21.996284749135754,3.6016224761363436,27.515230222053972,6.936156186924119,5.269564296126054,9.223544364880745,0.1166204905032231,0.0,4.017204529186512,tolerant
Bacteroidota sp. JADJLQ01 sp016709995,29.54551276372616,15.338220088891244,38.80202710606303,7.021474417976608,4.974678275849736,9.015951350548844,0.6655084649666296,0.0,3.790148323803352,tolerant
Pseudomonadota sp.,28.68074834306409,14.958485855802396,37.10146908586652,7.81327008515615,5.376681620085037,9.980636458648544,0.1108885454433519,0.0,2.601143084099279,not tolerant
Patescibacteria sp.,36.82833516914375,24.96684863682514,43.956379280284565,5.172133158460689,4.254052335491817,6.84951085979219,0.0,0.1563890679794652,2.088512572579999,tolerant
Planctomycetota sp.,33.082477040935586,15.839008420704412,37.427978510818654,7.239920889742001,5.4557030239212105,8.979718839465923,2.403122237602326,1.217006579267157,4.574673849199167,tolerant
Bacteroidota sp.,24.452465407844873,6.8068792954891215,32.47745954601869,6.319305894262475,4.7920770633542045,8.740495702676357,0.9818272680935984,0.0,4.050300537347282,tolerant
Bacteroidota sp. OLB10 sp963169685,21.281146123446305,5.6393733109086615,28.469696467722596,6.535180242774858,5.207966225694886,8.274345443591667,0.0,0.0,0.0,tolerant
Patescibacteria sp. JAGOSP01 sp030916545,41.60714545222975,20.45282200975708,49.08578900873813,6.769498020179236,5.054175098505322,8.091750507505129,0.8865212714988386,0.0,6.302863866559515,tolerant
Bacteroidota sp.,29.696146992860385,9.915392105565871,36.970455333149246,6.534750623938712,5.3435852535339645,8.306732151303219,0.483116690321054,0.4615799366611102,2.425045121123893,tolerant
Armatimonadota sp. JAFLBD01 sp020849075,30.107016322964725,14.803056273568124,35.175793099168615,6.992983055232828,5.600681855117953,8.935282245218891,0.0,0.0,0.4483376529100482,tolerant
Patescibacteria sp.,32.47974810219475,17.876344096213487,39.44570969364886,6.427008168768792,4.770964830734311,8.247831685597113,2.072961740144741,1.6210990428067262,4.0418623273009615,not tolerant
Chloroflexota sp. Brachythrix odensensis,28.51927718893397,16.648256797857066,36.03124028324332,8.172238305727989,5.8113705624182685,10.410842687761429,0.0,0.0,0.0,not tolerant
Bacteroidota sp.,12.514406342370798,0.0,17.193075654286385,6.858568615840374,5.515836334048293,8.690889931224472,0.0,0.0,0.0,tolerant
Chloroflexota sp. Defluviilinea sp016789025,38.47882286104384,22.593858936488548,44.850713788766406,7.325283751919813,5.469230934046411,9.36283981751315,0.0,0.0,0.3561746564888679,tolerant
Pseudomonadota sp.,34.317794550571335,16.022342414866245,41.861684432636515,7.019664515917868,5.499615374011001,8.541579002942429,0.9235492111666864,0.0429722326440309,4.140634300876659,tolerant
Pseudomonadota sp. Nitrosomonas sp016721865,26.873827464055147,12.396737058309538,33.34204235339434,7.114637537203426,5.183099163830721,8.83346892346066,0.8910257971042399,0.0,3.731213073735274,tolerant
Pseudomonadota sp. Thauera aminoaromatica,35.69815234895481,18.66397816628041,45.15834485092108,7.456396832079381,5.735390745537801,9.338385208514396,1.1627637049004322,0.0,5.36221032088071,tolerant
Pseudomonadota sp. Methylophosphatis sp016791115,31.06947948119152,14.120639447070037,39.306671231893205,6.688681164707436,5.061360729246971,8.461058865413918,0.5926892150297931,0.3734047904017101,2.006209594114969,tolerant
Chloroflexota sp.,33.943775328547986,18.359448195702587,40.39858401333662,7.495348588197758,5.495927702480152,9.633838522246672,0.0,0.0,1.6094989441887506,tolerant
Actinomycetota sp.,38.43185836077995,26.08629511856083,44.13414229732884,7.111442622310666,5.428224716078575,9.44961083163552,1.599459111034362,0.3356944965130766,6.047996434372485,tolerant
Bacteroidota sp.,32.47840206847337,16.978967134626984,42.31747120897777,7.141578739914253,5.232054740258526,9.08387008674418,0.2461031134181519,0.0,3.143963508237565,tolerant
Bacteroidota sp.,21.775296756800536,5.223521028525187,29.60851650718949,6.128156871337055,4.961103499208063,7.701961046432362,0.0,0.0,0.2527728908581093,tolerant
Acidobacteriota sp.,29.63567239301448,15.699085457944296,38.99813360450957,6.951473733762601,5.201828294897659,8.972006542065424,0.0252081601275246,0.0,0.3609548082820861,tolerant
Planctomycetota sp.,29.321909423055924,14.031411148319917,36.91487464273663,7.0960617902348515,5.149874819216929,9.2484530716929,2.2251125776807097,0.9570727416897128,4.7710774156152755,tolerant
Chloroflexota sp. Tepidiforma sp937864275,30.426966315990185,15.53423279360522,37.889984818160706,7.2888759513306836,5.333097033874267,9.69429799293146,0.0,0.0,3.1709333775238475,tolerant
Patescibacteria sp.,34.05454304117611,30.272021016231182,44.60253316397887,7.265630799278728,5.406717812257923,8.828177672161429,1.1285674704623865,0.8347458746785857,1.9585046423662968,tolerant
Chlamydiota sp. Acherontichlamydia sp018239725,32.1241543155753,16.999420723390035,40.97912497155978,7.384858954412673,5.028265007420911,8.807645678332083,1.1335678600261243,0.1346794339858854,1.4802810418686685,tolerant
Chlamydiota sp.,26.495343529857735,14.724292126492776,36.69605925387873,7.463577844868061,5.286450383748534,8.939583204926178,0.0,0.0,1.2945773066612958,not tolerant
Pseudomonadota sp.,34.028101288641636,17.14654260041928,43.38057190228731,7.283042285225608,5.468714629838351,9.504765449529788,0.3848088330098127,0.0,2.791547830637752,tolerant
Actinomycetota sp.,23.034490026443553,7.586630493021703,28.89670022151576,7.089883480146801,5.197876856557462,9.158613877236142,0.5257049985563707,0.4100666379723723,5.51770618291346,tolerant
Actinomycetota sp. UBA10799 sp030157755,25.52535281671166,14.380172179740851,31.517297833757624,6.7908648033876275,4.987885773721104,9.31395140231466,0.0,0.0,0.0,tolerant
Actinomycetota sp.,30.01698744991513,19.76031305025371,38.07565733166527,7.619193709681404,5.548941475584361,10.13212143710186,0.0,0.1012602977906467,2.9021727401956054,tolerant
Bacteroidota sp.,26.58060019436922,11.973058867992847,36.2576306972821,7.21230263576399,4.966199399859601,9.32175787391777,0.4221921649239726,0.0,3.069509079050591,tolerant
Myxococcota sp.,33.1833591686086,19.471524490276032,40.41137258965761,6.3283805508883635,4.839879557780443,7.976645615059817,0.6541712122866774,0.5947183296477612,0.0,not tolerant
Pseudomonadota sp. Tabrizicola sp016792905,31.074455408821912,12.45286892808895,40.7061603570139,7.726967684823031,5.681556636749578,9.905578955237816,0.0,0.0,2.922861276768593,tolerant
Actinomycetota sp.,28.08433296006421,14.083758816881565,36.66971383089451,7.821736386506965,5.501288267525179,10.385631716580724,4.053162122567746,1.6756711503819557,9.510314917853046,tolerant
Planctomycetota sp.,34.821252300291725,20.608550205271705,42.904078194796625,7.0322149272129,5.296985659282333,8.84984264314713,1.467007933821351,0.3871712674628684,2.2505600341081635,tolerant
Nitrospirota sp.,34.22049315192851,19.703300624604275,41.11000082446381,7.104893339420512,5.443494942981828,8.48515992866652,2.5219346249709766,1.376013215597929,5.229078891925059,not tolerant
Bacteroidota sp.,32.45859386919681,15.10240852725856,39.255410439567655,6.211099732406753,5.069319638415323,7.826601604215948,0.0,0.0338826153747422,1.585189172226361,tolerant
Planctomycetota sp.,26.602442851471068,11.377967224357125,33.37188085123329,6.707910868879843,5.105687780129733,8.990984245127052,1.0285160163855949,0.0,2.287702959118219,tolerant
Patescibacteria sp. JACOTV01 sp016699265,40.69392611671217,28.832888781912423,49.00003055527879,7.040934909711507,5.14788156936786,8.088836794185607,0.9732225901688688,0.0,3.6406173267158968,tolerant
Actinomycetota sp.,28.626277300375616,18.026814060395814,34.86962490453409,7.467824282766865,5.471041865510174,10.15747400988128,0.9978414267035536,0.3572909309727092,5.450090013516672,tolerant
Chloroflexota sp.,32.076472592721736,15.910877051034053,41.07797455300618,7.291209063622948,5.5221738792090065,9.674003051471024,0.0,0.0,0.6307594084819534,tolerant
Actinomycetota sp.,32.69303675297967,17.757963220883454,39.48639606420729,6.077032166029312,4.3815867443924,7.987913637858233,0.0,0.4024903266680673,0.6995458082058033,tolerant
Bacteroidota sp.,29.48288865589946,14.478443441918076,38.45291320641064,6.491504672290438,5.231198143979341,8.349817816897895,0.0,0.0,0.1669398515773057,tolerant
Chloroflexota sp.,35.11998527876803,24.98997165850517,41.30198123012674,8.099662902276513,5.643222094070055,10.803775448631107,1.2440336691857867,0.0,5.072643617513124,tolerant
Bipolaricaulota sp. Bipolaricaulis anaerobius,58.39297831993505,43.696414219415814,65.8375290109249,7.086073195316275,5.751303136118356,9.002779512663455,0.0,0.0,0.0,not tolerant
Bacteroidota sp. Bact-08 sp013335275,32.96845658957906,18.186579228248284,40.50726030440705,7.036212335340921,5.58187642105194,8.674017847119973,0.0,0.0,0.5378494279524944,not tolerant
Bacteroidota sp. JADJTE01 sp016711295,22.904133990847377,14.91042840223925,30.872362683105067,6.637126796280564,5.188719527652895,8.580496913678086,1.1256736276875348,0.3664810225362251,0.0,not tolerant
Pseudomonadota sp.,30.45284284192079,13.773178645170663,39.55022336246259,6.4696933079126495,4.6958163667569215,8.350813527896848,0.583660424951717,0.647438667335797,1.665161909836053,tolerant
Pseudomonadota sp.,30.38152809399642,14.614925344838063,40.03459047247046,6.618227485608526,4.975370966437559,8.850148086872888,0.0,0.0,1.7726013663659703,tolerant
Pseudomonadota sp.,23.292410146487523,6.193460311652137,30.810063113979076,6.243161506487478,4.657980940906243,7.789157869570783,0.5426992922907701,0.0160393715150954,2.253807150086783,tolerant
Bacteroidota sp.,32.3368104756472,13.815198877043567,41.460145428496425,7.049835218941622,5.519990838974243,9.021705816515084,1.507327921910675,0.3215580168349163,5.715567976723479,tolerant
Bacteroidota sp.,31.64428311693382,11.149922302705525,40.82058297312641,6.359433281435011,5.022885058074159,7.973315003472765,0.4754901474389923,0.0,4.020668062043103,tolerant
Bacteroidota sp.,23.162070170877794,5.534728130838442,31.320005058043435,7.010102266897607,5.3890022223270195,8.7299048012671,0.0,0.0,0.0,tolerant
BacillotaA sp.,37.96947633105259,20.207974325433327,44.55699787404025,7.920280785975864,6.4052550973806515,9.177157766064491,1.6147873833714663,0.0,5.493754289388829,not tolerant
Pseudomonadota sp.,26.039064503369275,9.766828249675877,32.640248012902745,4.721264347895126,3.368224944641202,6.43287968754575,0.0,0.0,0.0,tolerant
Pseudomonadota sp. Acinetobacter johnsonii,30.68380314809517,13.698094278034796,40.09180666076283,7.74682998137169,5.4320912266075405,9.891957357125772,0.0834420417795804,0.0,3.683232383208561,tolerant
Pseudomonadota sp.,32.51656243120739,16.263154482486726,39.99184580846246,6.523088441208652,4.961545917090414,8.143281366707514,0.0,0.0,1.857989060166278,tolerant
Pseudomonadota sp.,27.306324908680928,11.074740477083632,36.19547411394292,6.07484497671599,4.543906508034258,7.690440946450024,0.2743691503910792,0.0,0.9631437807062202,tolerant
Pseudomonadota sp.,19.73336798776383,0.4456441452855362,28.079793764016436,6.653591689444482,5.050451823656968,8.306578721290702,0.0,0.0,0.6161432295459122,tolerant
Bacteroidota sp.,25.499233176413657,6.3671199375341025,33.35286115991907,6.6201860731594335,5.400112982456668,8.34900551678315,0.0,0.0,1.0563933884937136,tolerant
Bacteroidota sp.,20.24087867592781,1.990829521191756,29.283698610313134,7.120926428515595,5.644252021313917,8.921493706147132,0.5563432677945723,0.0,4.102986708610535,tolerant
Pseudomonadota sp. Sphaerotilus montanus,27.438123520555667,11.620645836707862,37.28499092866304,7.307624612696236,5.367252471198141,9.270923440733288,0.5944186287460562,0.1747999181101962,2.9208698659614782,tolerant
BacillotaA sp.,37.999915273190446,20.5415575945758,45.97361108481435,7.976778027040565,6.506759781456818,9.194710433963197,1.1965761088094,0.0,6.064057620847352,not tolerant
Pseudomonadota sp.,30.5157697386502,10.357705463400237,39.8393640925767,7.198334875769694,5.278377441883416,9.186577819263526,0.8905696175061868,0.0,5.145594638991584,tolerant
Fusobacteriota sp. JAGOYM01 sp018059165,36.58036778595807,18.540383566177212,44.0736644810716,7.1361704128069166,6.0423429712869945,8.425145319774908,1.1571411103540088,0.3011104746389912,4.635423174994111,not tolerant
Pseudomonadota sp.,31.010968726327572,13.084212448277247,40.0904027523745,6.904153751985961,5.297446914066455,8.97205369116328,0.0,0.0,1.2735095731786572,tolerant
Pseudomonadota sp.,31.45059323092502,15.18455531292245,38.701931071069566,6.517833628848257,4.221122746863367,8.776794557504257,1.24822472407975,1.6334843932010172,4.227026262681059,tolerant
Bacteroidota sp. Macellibacteroides sp018054455,34.20004766598686,17.20250100662332,41.72135508735889,6.846451423374269,5.448832523727402,8.642255305034645,0.2815124065567058,0.0,4.136407872022982,not tolerant
Bacteroidota sp. Bact-11 sp002305275,36.9905373521417,23.452445284190716,45.886208064679806,7.387521798533483,5.815857446755048,9.20679084762031,0.0612570994672347,0.0,3.6768151579926673,not tolerant
Patescibacteria sp.,47.65782326610998,37.30425285024514,59.08107725707417,6.445517559965771,5.321510350394645,7.455121834364808,5.468695706859779,1.3019278891601678,13.878737577396096,not tolerant
Cloacimonadota sp. UBA5456 sp017994635,38.64196877052601,19.529054444844583,46.97647461482466,7.012577113470684,5.1714678829733245,8.664813602893785,0.2697646272152285,0.0,3.1596696929296897,not tolerant
Chloroflexota sp. T78 sp012797215,41.98226918769963,27.2492739763842,49.9854890721456,7.489942218892057,5.766195906741959,9.177786362833572,0.0,0.0,0.0,tolerant
Patescibacteria sp. UBA1359 sp029570385,43.93967623869143,50.10636073998558,50.38337302982704,7.337623540751276,5.091706577763427,9.99658603679826,0.0,0.0,0.0,tolerant
Bacteroidota sp. UBA1413 sp012729335,36.810077896990165,18.197979875969125,45.747091248554,7.02725120858994,5.5003996507307,9.09114455199188,0.059653244534279,0.0,5.6507455086266765,tolerant
Actinomycetota sp. UBA1367 sp002305995,28.69349106893845,16.442774031221802,36.272642732468526,7.398879136878924,5.64042962165575,9.33501479008812,1.0426747329857855,0.4854851924960619,6.029925127094339,not tolerant
Pseudomonadota sp. Methylotenera sp029569495,24.925597767752052,8.555799094335494,33.818416233724385,6.302232744930723,4.739486171651068,7.758853033606861,0.0,0.2196375098991629,0.0,tolerant
Verrucomicrobiota sp.,26.31743762974999,14.237317149975288,35.44448976316402,7.582675259506014,5.754580647490989,9.516613058167476,0.2381849924742418,0.0,2.6348953753570594,tolerant
Bacteroidota sp. TTA-H9 sp002071415,44.72351625309227,27.751509376063055,52.48863694241462,6.678984110224649,4.993002263523725,8.526361678338937,0.0,0.0,0.7806138122858624,tolerant
Myxococcota sp. JAIBBR01 sp019694575,29.64237909497772,13.870016022825329,37.53689715671333,6.57773074848862,5.156994114049947,8.301981301732633,0.0,0.0,0.0,tolerant
Cloacimonadota sp. Syntrophosphaera sp020532085,33.42808497396826,12.862484134182196,41.983455889225226,7.120262435489501,5.6384149118675335,9.085711555456596,0.3311342690514411,0.0,2.6397383392499467,tolerant
Fermentibacterota sp. Fermentibacter daniensis,27.035831678846563,10.382328676220526,32.82798795851977,6.794248326611171,5.1357576070850115,8.764265304833778,0.0,0.0,2.669261012164805,not tolerant
Patescibacteria sp. Nanosynbacter sp029975625,41.502745256858205,36.430567681662815,49.22854434566409,7.498733852689699,5.98504788405338,9.586408479110336,1.321872331282159,1.5158215590079165,5.030079780148944,tolerant
Actinomycetota sp. Brooklawnia sp012517115,35.37079037447603,20.095176986874932,42.84361009279445,7.253903260902307,5.763436942314097,9.177059317629418,0.532644530777151,0.0,4.852281227342606,tolerant
Thermotogota sp. Mesotoga prima,44.500549482350856,25.194769620453556,52.603065386162726,8.015392007931272,6.29768206275649,9.537318708462896,0.0,0.0,4.927793184317166,not tolerant
Desulfobacterota sp. UBA8904 sp012797505,38.80661347467431,23.02906964320951,47.40450153242986,6.734089095332272,5.236295514755789,8.031667004693416,0.0,0.0,0.0,not tolerant
Omnitrophota sp. Undivivens industriae,39.231474577385654,23.365884788018697,45.72305421541752,7.050539777753543,5.534751415045827,8.708506592944387,0.0,0.0,0.0,not tolerant
BacillotaI sp. JAAYBG01 sp012718985,47.33957129548918,33.62619625874652,55.10438381600127,8.476165973882994,7.104615302971334,10.11292256355084,0.0,0.2126707734592832,2.737934859278309,not tolerant
Bacteroidota sp.,25.89230760138708,13.242785272147326,33.25140961997929,6.483971332869805,5.125913636690996,8.108547478330156,0.0,0.0,0.0,tolerant
Bacteroidota sp. DTU049 sp018056215,39.76442009160576,24.830753453401037,47.4514037165431,7.030148601947636,5.639469177878982,8.98461657754381,0.1141127087652016,0.1637714200939417,0.0,tolerant
Bacteroidota sp. Petrimonas sp002069095,38.55746313403024,21.08912432794235,47.26163430390477,7.260328866407328,5.907442213776411,8.98807019207268,1.1139169571728391,0.0,7.100093901691638,tolerant
Bacteroidota sp. UBA1064 sp002316235,34.07304357975395,17.103157238833724,42.1056280355837,6.657706218852665,5.215976819209178,8.260264699423598,0.0,0.0,2.067867736883807,not tolerant
Synergistota sp. 58-81 sp001509095,45.95707946079991,25.184491860185577,52.9054142536355,7.525945419644426,6.060685387942788,9.04079738849464,0.8707047585572942,0.0,6.508428994849579,not tolerant
Verrucomicrobiota sp. UBA8199 sp003527065,44.2119081277455,28.801003020219955,51.626206901020694,7.0160408626906285,5.324853232307387,9.027086369896166,0.0,0.0,0.0,not tolerant
Chloroflexota sp. T78 sp012839565,40.79316704076291,23.927881968466604,48.60538060813513,8.131257951995625,6.472793121858668,9.518228768864576,0.9829285520491822,0.0,3.5265671895443926,tolerant
BacillotaA sp. BRH-c25 sp022706825,45.57712379570991,29.950550684618506,53.85605957729135,7.542049382330427,5.9943726225143665,9.129252624848943,1.6546919751485731,0.402735972455023,5.69034993707341,not tolerant
Planctomycetota sp.,40.4601931261509,24.262072984175987,46.40738084363819,7.573949494136844,5.6054719109182995,10.111985200070292,0.8691279136520227,0.7410865066337482,3.957299341200532,not tolerant
Bacteroidota sp. DUQS01 sp012837685,36.66478857032237,22.62687148658381,44.629013093695754,7.1068933040477065,5.8052240730402715,8.776560799109388,0.5322696699254497,0.0,3.0022733241706714,not tolerant
Spirochaetota sp. UBA2033 sp002333425,18.808897054140353,2.3363249091008065,24.77844535963299,6.634809696188557,5.8669789301587585,7.504829612202896,0.0,0.6674711261658806,0.0,tolerant
Desulfobacterota sp. UBA6807 sp002441265,42.0497878500918,22.74025656141777,48.84356694075997,6.876490957697859,5.6213754154380595,8.174662658939965,0.0312225134535202,0.0858892220408877,3.7853970538767,not tolerant
Bacteroidota sp. DMER64 sp002071385,37.72185273204658,20.15684165704166,47.325136252332136,7.832746972558067,6.067628507708353,9.752534730749364,0.0,0.0,3.04936828625636,not tolerant
Bacteroidota sp. RZYY01 sp012516825,39.44316457638088,19.25998295504703,48.06698914396991,6.904006493723915,5.365920516376649,8.638867063654157,0.5226116325355932,0.0,4.375783468470511,tolerant
Verrucomicrobiota sp.,33.19872366948743,16.198350882445602,40.91717580422036,7.230690840042371,5.848362278903474,9.293529585775826,0.0,0.0,1.7758571358429176,tolerant
Thermotogota sp. MWEM01 sp012744415,46.372034324208784,26.915681604638593,54.44509637540949,7.902430541483509,6.333500176557011,9.210141442258898,0.0,0.0,1.828695473573149,not tolerant
Acidobacteriota sp. JAAYUB01 sp017996395,43.25829255896751,25.097019242287853,52.01956127713102,7.142040198176646,5.670673080144817,8.96427596786584,0.3695848188475166,0.2993749570981208,0.3106492446960587,not tolerant
Patescibacteria sp. UBA5738 sp002423555,49.57260873887448,47.33201558497316,58.57125899205348,7.395122021912826,5.7552619741453945,9.72776035296049,0.0,0.0,0.0,not tolerant
BacillotaI sp. UBA1424 sp002329705,40.23147134546279,26.55938557584729,49.906609403727984,7.633537221866056,5.9433688512515515,9.009886064023108,0.0,0.0,0.0,not tolerant
